Date,Close,High,Low,Open,Volume
2020-02-20,77.8155517578125,78.87236767412692,77.3077958277377,78.3816197327152,100566000
2020-02-21,76.05419158935547,77.85199672111999,75.43468266835458,77.40740168585418,129554000
2020-02-24,72.44158172607422,73.89925662389693,70.2672211186261,72.21807572698077,222195200
2020-02-25,69.98784637451172,73.49841733255995,69.51410635342101,73.11456610148605,230673600
2020-02-26,71.09809875488281,72.36870817005541,69.60398331830831,69.61127139696013,198054800
2020-02-27,66.45054626464844,69.48251314363536,66.31449718169252,68.29207996071155,320605600
2020-02-28,66.41168212890625,67.63856327010133,62.28403400452035,62.50025939627286,426510000
2020-03-02,72.59465026855469,73.23359905284,67.47092308130068,68.57875558588971,341397200
2020-03-03,70.2890853881836,73.85552819395053,69.43391136932343,73.77535933674136,319475600
2020-03-04,73.54943084716797,73.7097760122306,71.21472457823452,72.01887482066405,219178400
2020-03-05,71.16370391845703,72.77442872757254,70.79685330071517,71.7953572173482,187572800
2020-03-06,70.21864318847656,70.65351836354851,68.32366840377551,68.5107340510731,226176800
2020-03-09,64.66488647460938,67.56079624197245,63.894745030847204,64.07695437979449,286744800
2020-03-10,69.3221664428711,69.58940835488747,65.44232100611896,67.33001496463376,285290000
2020-03-11,66.9145736694336,68.3212322165363,66.04725520576122,67.39075287348057,255598800
2020-03-12,60.30644226074219,65.59537401061138,60.250565757894904,62.17955623859568,418474000
2020-03-13,67.53166198730469,68.00540938687315,61.4531554433298,64.35393335429514,370732000
2020-03-16,58.84392166137695,62.942413654688025,58.30700964974588,58.7807533617381,322423600
2020-03-17,61.43129348754883,62.585282675219354,57.91829453901076,60.13153158644967,324056000
2020-03-18,59.92744445800781,60.736454476481626,57.60731115559442,58.251119797280516,300233600
2020-03-19,59.468284606933594,61.426427556259334,58.941092559581236,60.102373420949,271857200
2020-03-20,55.69290542602539,61.18105103531312,55.391651251345145,60.05135066055668,401693200
2020-03-23,54.50975799560547,55.51312552059559,51.65271619613283,55.4110887106565,336752800
2020-03-24,59.97846603393555,60.17525155765079,56.92220713241407,57.42267493521064,287531200
2020-03-25,59.64806365966797,62.74076316410799,59.3516694383783,60.91866936456952,303602000
2020-03-26,62.786930084228516,62.845234719440775,59.85214358361415,59.89101581179546,252087200
2020-03-27,60.187408447265625,62.162555760268454,60.01977521141477,61.404565866396354,204216800
2020-03-30,61.905033111572266,62.07752630082117,60.59069513800199,60.91624540312953,167976400
2020-03-31,61.77869415283203,63.77084923912986,61.22234982717526,62.09695630753002,197002000
2020-04-01,58.5280876159668,60.425494176264635,58.09564428473378,59.886154074244196,176218400
2020-04-02,59.504730224609375,59.55817861263245,57.553875182946484,58.38960956978753,165934000
2020-04-03,58.64955139160156,59.691787329996366,58.05676299670478,58.987245933670266,129880000
2020-04-06,63.765995025634766,63.92147650814731,60.58583486452881,60.95510987284994,201820400
2020-04-07,63.02743911743164,66.00838939615302,62.92297418292573,65.78973220321843,202887200
2020-04-08,64.64060974121094,64.95643640817995,63.464752614085576,63.8315958380623,168895200
2020-04-09,65.10706329345703,65.61239487021291,64.3077766952038,65.2795602045284,161834800
2020-04-13,66.38495635986328,66.49428496270015,64.58229481333173,65.18480321625717,131022800
2020-04-14,69.73759460449219,70.02913255388498,67.55108222640038,68.02482954063414,194994800
2020-04-15,69.10108184814453,69.5626774503411,68.1778906437514,68.60790210124026,131154400
2020-04-16,69.65015411376953,70.01700476078703,68.59576989662524,69.81778736213384,157125200
2020-04-17,68.70508575439453,69.71331699752928,67.26198676311418,69.16425698531064,215250000
2020-04-20,67.27898406982422,68.43297671339393,67.25955166646024,67.52679355095263,130015200
2020-04-21,65.19937133789062,67.35673149875346,64.48511000316932,67.12107374662952,180991600
2020-04-22,67.07733917236328,67.51463866177296,66.12985200256384,66.47239906793473,116862400
2020-04-23,66.81739044189453,68.44998669440024,66.77851821991604,67.02146404669297,124814400
2020-04-24,68.74639129638672,68.75611120688087,67.29600419461667,67.34459633296811,126161200
2020-04-27,68.79499053955078,69.12782522068554,68.01270448166582,68.46214844429589,117087600
2020-04-28,67.67984008789062,69.44119719998857,67.5875269084947,69.25898784356464,112004800
2020-04-29,69.9028091430664,70.37412466532922,68.9698980080844,69.17397162378809,137280800
2020-04-30,71.37747955322266,71.55483267240312,70.05342927151027,70.44456848623724,183064000
2020-05-01,70.22836303710938,72.64081369930636,69.44607705455206,69.54325391781421,240616800
2020-05-04,71.22200012207031,71.35076111488053,69.56025154134068,70.25264863684093,133568000
2020-05-05,72.29095458984375,73.12668876890349,71.53782109644345,71.68359006518509,147751200
2020-05-06,73.03680419921875,73.67088924059446,72.60921717678971,72.99550014695852,142333600
2020-05-07,73.7923583984375,74.13977654354584,73.3623469812468,73.66602924556396,115215200
2020-05-08,75.54875183105469,75.60234489642646,74.12610833613621,74.4549745357271,133838400
2020-05-11,76.73753356933594,77.23447930915694,74.8447297976167,75.05423265334322,145946400
2020-05-12,75.86056518554688,77.87760182453242,75.73876343818256,77.42449545855905,162301200
2020-05-13,74.94461059570312,76.96652397961965,73.86301052868956,76.04082627706647,200622400
2020-05-14,75.40504455566406,75.46594544284673,73.4537777513905,74.17971900291641,158929200
2020-05-15,74.95923614501953,75.00552140799118,73.13220976726306,73.16631782805874,166348400
2020-05-18,76.7253646850586,77.100516197736,75.59504818699047,76.28931972489806,135178400
2020-05-19,76.28199005126953,77.59257040448834,76.250320412407,76.7423967189678,101729600
2020-05-20,77.76554107666016,77.83618073277223,77.10537029765943,77.14434774630136,111504800
2020-05-21,77.18577575683594,78.1699360459229,76.94704163415062,77.62669752734837,102688800
2020-05-22,77.68272399902344,77.76554829725728,76.82036552394693,76.92267483121685,81803200
2020-05-26,77.15652465820312,78.9859815424121,77.10049318747821,78.80571736540033,125522000
2020-05-27,77.49269104003906,77.63885459900591,76.26980437953092,77.01279937336761,112945200
2020-05-28,77.52680969238281,78.79111238390804,76.88856974628645,77.16627385552594,133560800
2020-05-29,77.4512939453125,78.23325906401446,77.09319651884718,77.77041392140606,153532400
2020-06-01,78.4037857055664,78.52558745206125,77.27346192968375,77.40500989747099,80791200
2020-06-02,78.7667465209961,78.79110835527389,77.6924543067813,78.13581441439783,87642800
2020-06-03,79.20036315917969,79.46345908381795,78.51339955329883,79.08830763863511,104491200
2020-06-04,78.5182876586914,79.32217629393165,78.14313615962425,79.02254872485325,87560400
2020-06-05,80.75455474853516,80.81545561938624,78.73995661708915,78.76918784562754,137250400
2020-06-08,81.23200988769531,81.26611794142813,79.73628846860731,80.4500448415124,95654400
2020-06-09,83.79717254638672,84.19180905969564,80.87880713186348,80.91047677896422,147712400
2020-06-10,85.95306396484375,86.42321696800342,84.3087402266497,84.74966199726732,166651600
2020-06-11,81.82640075683594,85.51943010387768,81.7240914667439,85.0931240487231,201662400
2020-06-12,82.5328598022461,84.72529122191342,81.41715908416947,83.97499574044802,200146000
2020-06-15,83.5535659790039,84.2088600192706,81.01765253374747,81.18087015739522,138808800
2020-06-16,85.76792907714844,86.04077128025801,83.975010633282,85.61689607536718,165428800
2020-06-17,85.6485595703125,86.5766883744846,85.52675781192572,86.51578749529122,114406400
2020-06-18,85.68264770507812,86.10164595385577,85.07120064123144,85.604692813634,96820400
2020-06-19,85.19300079345703,86.85924753773007,84.07973121711224,86.39153306610298,264476000
2020-06-22,87.4219741821289,87.56569933419068,85.5413551373912,85.58764039041641,135445200
2020-06-23,89.2879867553711,90.71306865652282,88.25023351062259,88.67167022398402,212155600
2020-06-24,87.7118911743164,89.83855278286899,87.33673963619609,88.9152932725208,192623200
2020-06-25,88.87629699707031,88.915274447835,87.10530228917064,87.86778240746746,137522400
2020-06-26,86.1455078125,88.99323335258256,85.99690581013819,88.77155327311752,205256800
2020-06-29,88.13086700439453,88.22587593033623,85.57303045547391,86.05292961011511,130646000
2020-06-30,88.8665542602539,89.15401204164107,87.69726042821986,87.71674543727191,140223200
2020-07-01,88.69847106933594,89.49018248229541,88.64975482751349,88.94451299507311,110737200
2020-07-02,88.69847106933594,90.2477932693981,88.58398455566804,89.6095532582672,114041600
2020-07-06,91.0711669921875,91.54131994765142,90.10162241749444,90.13329206093196,118655600
2020-07-07,90.7885971069336,92.23316420656545,90.67654156851252,91.45119898339688,112424400
2020-07-08,92.903076171875,92.93474581994717,91.68262011912581,91.77032125487871,117092000
2020-07-09,93.30255889892578,93.85309763557729,92.25019022047177,93.79950457970637,125642800
2020-07-10,93.46578979492188,93.52425969060765,92.28188034447685,92.89575849276069,90257200
2020-07-13,93.03461456298828,97.39755418632491,92.82024229124636,94.77637811960794,191649200
2020-07-14,94.57418823242188,94.76662964226465,91.47555145597293,92.41341897123698,170989200
2020-07-15,95.224609375,96.70815384014621,94.02120745599402,96.45724252536823,153198000
2020-07-16,94.0528793334961,94.91279943602586,93.4511783597131,94.0918567876338,110577600
2020-07-17,93.86286163330078,94.66188079586928,93.38783184655358,94.50597842556229,92186800
2020-07-20,95.84092712402344,95.97978290888382,93.60464868715383,93.9505689422849,90318000
2020-07-21,94.51817321777344,96.71060507076302,94.26726186974334,96.6350885683397,103433200
2020-07-22,94.78366088867188,95.46818595536223,94.13080545842129,94.21849912777422,89001600
2020-07-23,90.46949005126953,94.59369648083475,89.65585506422326,94.51574155850695,197004400
2020-07-24,90.24536895751953,90.59128926920334,86.8641504975675,88.65951490391919,185438800
2020-07-27,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463267,121214000
2020-07-28,90.8665542602539,92.13085716394599,90.86167743181777,91.95302391238943,103625600
2020-07-29,92.60831451416016,92.79345556721894,91.31478042525389,91.35131946620248,90329200
2020-07-30,93.72888946533203,93.83363719107348,91.3683708441203,91.77762295924211,158130000
2020-07-31,103.54124450683594,103.69227750309791,98.245298809941,100.25259691427748,374336800
2020-08-03,106.15022277832031,108.78113754648273,105.13196195503649,105.43158949553171,308151200
2020-08-04,106.85911560058594,107.95533138544933,105.6142978102183,106.34023893961368,173071600
2020-08-05,107.24642181396484,107.56798016101922,106.1112288136214,106.57895072153572,121776800
2020-08-06,110.98816680908203,111.48511993995126,106.98820223229941,107.58015684505082,202428800
2020-08-07,108.46479034423828,110.9662282348746,107.66433051713838,110.5074267277089,198045600
2020-08-10,110.0412826538086,111.06382205020762,107.37877619578843,109.91681850726152,212403600
2020-08-11,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966175,187902400
2020-08-12,110.31707000732422,110.57575468715021,107.66920508325637,107.8644362745087,165598000
2020-08-13,112.26942443847656,113.27732214847798,111.2127152013319,111.70324349302591,210082000
2020-08-14,112.16935729980469,112.25965191516508,110.35123604518499,112.09370465193015,165565200
2020-08-17,111.87649536132812,113.32123145052057,111.2468684599563,113.29682569052488,119561600
2020-08-18,112.8087387084961,113.2358134358944,111.29079280806813,111.62757292757412,105633600
2020-08-19,112.95027923583984,114.37060953313465,112.85510645586433,113.21872769457819,145538000
2020-08-20,115.45660400390625,115.57130437194682,112.97468644336531,112.99177121995677,126907200
2020-08-21,121.4063720703125,121.8920146880567,116.40837460528758,116.42057376195339,338054800
2020-08-24,122.85844421386719,125.71619028025478,120.98419761464233,125.63076637760471,345937600
2020-08-25,121.85053253173828,122.19707648647878,120.12027046376029,121.72607580337079,211495600
2020-08-26,123.5075912475586,123.9663927972632,122.10190266081999,123.17325388035292,163022400
2020-08-27,122.0311279296875,124.44714945004647,120.88168131726665,124.11281210393082,155552400
2020-08-28,121.83344268798828,123.429476621527,121.60892012172948,123.00972286968064,187630000
2020-08-31,125.96505737304688,127.87835845030577,122.9975050743399,124.539856528567,225702700
2020-09-01,130.98257446289062,131.58781041215278,127.41955744521529,129.59641388714468,151948100
2020-09-02,128.2688446044922,134.69205062860914,123.9736987933479,134.3113445903267,200119000
2020-09-03,117.99952697753906,125.76984587273459,117.62858474412651,123.88584332486174,257599600
2020-09-04,118.07762145996094,120.75232742067561,108.24758160325585,117.20883002621501,332607200
2020-09-08,110.13159942626953,116.15457202546442,109.99493609758322,111.23466984997847,231366600
2020-09-09,114.52435302734375,116.30098350894868,112.5134436491513,114.46578516509483,176940500
2020-09-10,110.78562927246094,117.62858911457678,109.81922220240571,117.4919257894212,182274400
2020-09-11,109.33114624023438,112.4841816810679,107.37880434308732,111.83990528016459,180860300
2020-09-14,112.611083984375,113.16750114080105,110.11208867798345,111.98633515777712,140150100
2020-09-15,112.78675842285156,115.99836077294879,110.90274875995534,115.5102754452305,184642000
2020-09-16,109.45802307128906,113.23580653956088,109.37017127899034,112.48415834205763,154679000
2020-09-17,107.71070098876953,109.52637958428991,106.1195449927354,107.10547975532502,178011000
2020-09-18,104.29408264160156,108.2378134895848,103.56195455603122,107.76925568547131,287104900
2020-09-21,107.45689392089844,107.56427331516774,100.64321779610452,102.0489062682896,195713800
2020-09-22,109.14567565917969,110.17065817443509,106.55882850203781,109.99494709889397,183055400
2020-09-23,104.56743621826172,109.43852723740036,104.22577042320049,108.9602055509454,150718700
2020-09-24,105.64119720458984,107.62282258760409,102.49792627390866,102.66387350997776,167743300
2020-09-25,109.6044692993164,109.76066022078156,105.10432077900599,105.8462127607794,149981400
2020-09-28,112.22061157226562,112.57203371024211,110.09255860233831,112.26942309882642,137672400
2020-09-29,111.37132263183594,112.56225219554419,110.86371709444153,111.82036775224408,99382200
2020-09-30,113.05034637451172,114.46579860836158,110.91253722784417,111.07848448876676,142675200
2020-10-01,114.00698852539062,114.91482766649547,113.0698654519263,114.83673221514206,116120400
2020-10-02,110.32683563232422,112.62084328422971,109.54590335404406,110.1999360920969,144712000
2020-10-05,113.72393035888672,113.87035750981187,110.84422866360069,111.19565084678332,106243800
2020-10-06,110.4635009765625,113.35296590389312,109.5751818959247,112.942968471818,161498200
2020-10-07,112.3377456665039,112.79654716767007,111.41037887013174,111.88870795937754,96849000
2020-10-08,112.2303695678711,113.62629425281531,111.85941985940086,113.47986712829248,83477200
2020-10-09,114.18270111083984,114.21198504359523,112.18154796650919,112.5329700547584,100506900
2020-10-12,121.43566131591797,122.1970734254654,116.43766363228319,117.19907574183063,240226800
2020-10-13,118.21427917480469,122.4020526865995,116.79883453234461,122.28490951265286,262330500
2020-10-14,118.30213928222656,120.09828994365729,116.76955145461308,118.11666445068612,150712000
2020-10-15,117.83357238769531,118.31189397818673,115.33457760747181,115.8909946467432,112559200
2020-10-16,116.18385314941406,118.65357169541609,115.97885816134452,118.3900013910462,115393800
2020-10-19,113.21630859375,117.55050249133377,112.90393419169357,117.10146475385224,120639300
2020-10-20,114.70984649658203,116.14481893561882,112.87464040688904,113.43105753145504,124423700
2020-10-21,114.08509063720703,115.8812414376443,113.67509321746148,113.8898519974252,89946000
2020-10-22,112.99179077148438,115.2272232061606,111.85942886147818,114.65127845604545,101988000
2020-10-23,112.29869079589844,113.7727108032714,111.55679889550252,113.61651989893869,82572600
2020-10-26,112.30846405029297,113.77272038759747,110.19016755548854,111.29324542938403,111850700
2020-10-27,113.82151794433594,114.48531441046451,111.81060840617837,112.73796772098498,92276800
2020-10-28,108.55018615722656,112.67939177271371,108.45257057018355,112.30844956291352,143937800
2020-10-29,112.57202911376953,114.14366487566086,109.52637319152939,109.69232790650396,146129200
2020-10-30,106.26595306396484,109.32136496325914,105.15311895635773,108.41352582835944,190272600
2020-11-02,106.17809295654297,108.04258272984217,104.76264829800921,106.50999489603151,122866900
2020-11-03,107.80830383300781,108.83327868826885,106.13905268507524,107.04689181264476,107624400
2020-11-04,112.21084594726562,112.83559474956894,109.67280300695923,111.42014987351149,138235500
2020-11-05,116.19361877441406,116.76956346695528,114.08509354419144,115.13935243550637,126387100
2020-11-06,116.06159973144531,116.56030035576157,113.55828613023952,115.6997907349838,114457900
2020-11-09,113.74409484863281,119.28853098353753,113.48007727763617,117.83152910264428,154515300
2020-11-10,113.40185546875,114.98597593271168,111.60259823184701,112.99115812331121,138023400
2020-11-11,116.8438949584961,116.98079406528983,113.86144160569907,114.59483287514057,112295000
2020-11-12,116.5700912475586,117.8608595224864,115.94426465731732,116.97101537029141,103162300
2020-11-13,116.61898803710938,117.01990470303244,115.25977019970037,116.79500223348673,81581900
2020-11-16,117.63594818115234,118.31066299322224,115.53355864107166,116.2865036361308,91183000
2020-11-17,116.74610900878906,117.99776222750803,116.32563105620926,116.90256939134977,74271000
2020-11-18,115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,76322100
2020-11-19,116.01271057128906,116.4234078594296,114.22323422382374,114.98595989049652,74113000
2020-11-20,114.74150085449219,116.13983378749967,114.6926125812959,116.01271532465954,73604300
2020-11-23,111.32878112792969,115.01529835344873,111.2309971280372,114.58503980139257,127959300
2020-11-24,112.61956024169922,113.28450195004916,110.09669251350901,111.38746829481333,113874200
2020-11-25,113.46051025390625,114.1645670214996,112.61955438821877,112.99114404913823,76499200
2020-11-27,114.00812530517578,114.8881964087024,113.64632368404556,113.9885714852941,46691300
2020-11-30,116.41365051269531,118.29113047989398,114.223249757188,114.37971015134232,169410200
2020-12-01,120.00237274169922,120.73576402805044,117.35238645560318,118.33024150407148,127728200
2020-12-02,120.3543930053711,120.63797184547548,118.2128882069106,119.31786165108991,89004200
2020-12-03,120.21749114990234,121.03888573515498,119.50365374662599,120.78464135667338,78967600
2020-12-04,119.54277801513672,120.13927018325414,118.8289405570736,119.88502578525937,78260400
2020-12-07,121.00956726074219,121.81140813528457,119.54278462727864,119.60145354527566,86712000
2020-12-08,121.6256103515625,122.21232935917001,120.36417642191368,121.61583717242658,82225500
2020-12-09,119.08319854736328,123.16085271777108,118.32047272676242,121.77230020024425,115089200
2020-12-10,120.51085662841797,121.12691009664137,117.48928804587463,117.83153582797534,81312200
2020-12-11,119.69923400878906,120.04148176635128,117.88042311381089,119.7187878261748,86939800
2020-12-14,119.08319854736328,120.61843082895398,118.84851540112672,119.88503946907736,79184500
2020-12-15,125.048095703125,125.06765698112699,121.3811394241266,121.58648808049752,157243700
2020-12-16,124.97965240478516,125.52724884917512,123.75733358395613,124.58851635047348,98208600
2020-12-17,125.84993743896484,126.71045462679722,125.20454954809055,126.04550545777673,94359800
2020-12-18,123.8551254272461,126.24109415995949,123.32708279982056,126.10419504845385,192541500
2020-12-21,125.39032745361328,125.46855763474929,120.71618230712642,122.25141417482743,121251600
2020-12-22,128.95948791503906,131.43345921412808,126.77886110131298,128.69546295733318,168904800
2020-12-23,128.05990600585938,129.49733922563573,127.8838843351233,129.2333291008579,88223700
2020-12-24,129.04754638671875,130.50455594356484,128.19681717399627,128.41194650241343,54930100
2020-12-28,133.6630401611328,134.2986401226408,130.55345262232655,131.02283389818734,124486200
2020-12-29,131.88333129882812,135.7165220448989,131.36506921587002,134.99291871746365,121047300
2020-12-30,130.7587890625,132.97852438349952,130.44586825914976,132.57760019953898,96452100
2020-12-31,129.7515869140625,131.7561927189475,128.80306633693473,131.1108048151708,99116600
2021-01-04,126.54422760009766,130.6512158907849,123.9529101845831,130.56321251590714,143301900
2021-01-05,128.10874938964844,128.82259412226782,125.58588226608579,126.03570203019007,97664900
2021-01-06,123.79644012451172,128.14789930215,123.5813108332451,124.89164039803205,155088000
2021-01-07,128.02073669433594,128.71502010281802,125.02850367254413,125.51743102697753,109578200
2021-01-08,129.12576293945312,129.69292066160676,127.34605957812093,129.4973377139866,105158200
2021-01-11,126.12371063232422,127.28736025663287,125.65434449609971,126.3290667099177,100384500
2021-01-12,125.94771575927734,126.8180060348787,124.05067484100692,125.65435630124593,91951100
2021-01-13,127.99146270751953,128.53905921581872,125.64461626598423,125.90862641905905,88636800
2021-01-14,126.05531311035156,128.09902682758053,125.90862588282671,127.90345877843313,90221800
2021-01-15,124.32447814941406,127.33627319568878,124.18757905280532,125.92815967578035,111598500
2021-01-19,124.99920654296875,125.85972371835675,124.1289161890907,124.95031080875204,90757300
2021-01-20,129.10623168945312,129.55605168436594,125.70329948592412,125.81086416378017,104319500
2021-01-21,133.8390350341797,136.5770325494069,130.63167120576338,130.83702736078203,120150900
2021-01-22,135.99029541015625,136.75302107945785,132.0299798682395,133.26207173690767,114459400
2021-01-25,139.7550506591797,141.87699445932435,133.51633027696087,139.90173787834547,157611700
2021-01-26,139.98971557617188,141.1044696012595,138.23934689307262,140.419974133378,98390600
2021-01-27,138.91407775878906,141.10447831211278,137.30062299054427,140.25373432297877,140843800
2021-01-28,134.05410766601562,138.84560502112888,133.67274490019605,136.43030253064504,142621100
2021-01-29,129.03775024414062,133.71189587363907,127.3265040222691,132.82204425725396,177523800
2021-02-01,131.1694793701172,132.382025036544,128.0305580092376,130.78811648710231,106239800
2021-02-02,132.0006561279297,133.29141701118044,131.62906644112428,132.72425930217142,83305400
2021-02-03,130.97390747070312,132.76338399842402,130.6512135144698,132.75359589858172,89880900
2021-02-04,134.34750366210938,134.357276841014,131.60950655954667,133.28164524703553,84183100
2021-02-05,133.9312744140625,134.57762667448057,133.04989583580434,134.50908231283685,75693800
2021-02-08,134.07818603515625,134.12715483434243,132.12934139571024,133.2163829876538,71297200
2021-02-09,133.19680786132812,135.0281395487588,133.0401286062898,133.79419141675652,76774200
2021-02-10,132.5896453857422,134.1565575863222,131.6201167805253,133.65709666400645,73046600
2021-02-11,132.3350067138672,133.56893978199793,131.00313604563317,133.08906945057942,64280000
2021-02-12,132.57005310058594,132.7267473071844,130.92480876084792,131.57116115568016,60145100
2021-02-16,130.4351348876953,133.1967989667869,130.04339941830557,132.68756527135056,80576300
2021-02-17,128.13372802734375,129.48518916522133,126.79206961510138,128.53525125572466,97918500
2021-02-18,127.02711486816406,127.31111000008823,124.77468454875732,126.52765402683634,96856700
2021-02-19,127.18378448486328,128.00642141328152,126.13592396767972,127.54614162419251,87668800
2021-02-22,123.39385223388672,127.03691001910353,123.00212422454044,125.36227259235844,103916400
2021-02-23,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000
2021-02-24,122.75726318359375,122.9629186538349,119.70180194390984,122.35574749548151,111039900
2021-02-25,118.48747253417969,123.8443336867004,118.04678320459273,122.10115193451716,148199500
2021-02-26,118.75189208984375,122.26763388606416,118.69312803340897,120.05437704063755,164560400
2021-03-01,125.1468276977539,125.28393137854741,120.2502463220139,121.19038904956516,116307900
2021-03-02,122.53204345703125,126.05758022008334,122.42431807921778,125.75399459438512,102260900
2021-03-03,119.53532409667969,123.10982945532405,119.31987335323863,122.22844344651476,112966300
2021-03-04,117.64525604248047,121.04348455668053,116.16649391444423,119.23175102515427,178155000
2021-03-05,118.9085693359375,119.41781793599817,115.13820351970436,118.47767529541255,153766600
2021-03-08,113.95325469970703,118.49728211017145,113.80635574822746,118.42873026235979,154376600
2021-03-09,118.58539581298828,119.53533372838129,116.33297302186078,116.56800681928502,129525800
2021-03-10,117.49836730957031,119.64306482272417,116.97932341940151,119.17299720542609,111943300
2021-03-11,119.4374008178711,120.66154604698784,118.75188247820154,120.00540599736276,103026500
2021-03-12,118.52664184570312,118.66374551985697,116.69532528168106,117.9096753120108,88105100
2021-03-15,121.42540740966797,121.43520266321806,117.92924905121147,118.89877741976048,92403800
2021-03-16,122.97272491455078,124.58859800719728,122.14030770669926,123.10003332040462,115227900
2021-03-17,122.17949676513672,123.25674313985047,119.80954577485848,121.48418312807976,111932600
2021-03-18,118.03697967529297,120.63216908388519,117.8313241711299,120.3383712370296,121229700
2021-03-19,117.5081558227539,118.91837362659142,117.2045701733795,117.42002094580913,185549500
2021-03-22,120.83782958984375,121.30790466995239,117.7725724653111,117.84112430286966,111912300
2021-03-23,120.00541687011719,121.67025154391781,119.6136888669905,120.77907762160507,95467100
2021-03-24,117.6060791015625,120.35796270962354,117.58649606502367,120.27961562028884,88530500
2021-03-25,118.09575653076172,119.14363221103791,116.5386471012349,117.06747883341124,98844700
2021-03-26,118.70291137695312,118.96733092540138,116.4602764641392,117.86069887793691,94071200
2021-03-29,118.87919616699219,120.0445848677289,118.23285134256643,119.13382047799135,80819200
2021-03-30,117.42002868652344,117.90968684829242,116.40153881345304,117.62568421787553,85671900
2021-03-31,119.62348175048828,120.96514023474477,118.64416549787944,119.13382362418386,118323800
2021-04-01,120.45589447021484,121.61148790302033,119.95644110841515,121.10224675861323,75089100
2021-04-05,123.2959213256836,123.55054565089928,120.52445445607012,121.30791046984596,88651200
2021-04-06,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300
2021-04-07,125.25454711914062,125.27413015621103,122.55163223644253,123.22736282501452,83466700
2021-04-08,127.66365051269531,127.69302880095884,125.86171243103459,126.28281119159718,88844600
2021-04-09,130.24903869628906,130.2882047645079,126.79205412784927,127.11523022757024,106686700
2021-04-12,128.5254669189453,130.1021666410129,127.9280834231761,129.7789904931529,91420000
2021-04-13,131.6494903564453,131.8747438770604,129.2011994703118,129.7006603747193,91266500
2021-04-14,129.29910278320312,132.20767277981324,128.93676060999385,132.14891620504176,87222800
2021-04-15,131.7180633544922,132.2077215825758,130.87585060446105,131.0521353370264,89347100
